sleeper_id,player_name,team,position,projected_points,opponent,def_rank_vs_pos,matchup_tier,injury_status,fppg,week,timestamp
12519,Luther Burden,CHI,WR,4.4,32.4,,Neutral,,,,2025-11-25T23:06:46.531829
9494,Marvin Mims,DEN,WR,4.1,24.0,,Neutral,,,,2025-11-25T23:06:46.531858
8125,Calvin Austin,PIT,WR,4.1,29.0,,Neutral,,,,2025-11-25T23:06:46.531886
7670,Joshua Palmer,BUF,WR,4.0,33.0,,Neutral,,,,2025-11-25T23:06:46.531922
11068,Mitch Tinsley,CIN,WR,4.0,26.4,,Neutral,,,,2025-11-25T23:06:46.531952
11626,Xavier Legette,CAR,WR,3.9,27.5,,Neutral,,,,2025-11-25T23:06:46.531985
6943,Gabe Davis,BUF,WR,3.9,26.7,,Neutral,,,,2025-11-25T23:06:46.532016
4950,Christian Kirk,HOU,WR,3.8,29.9,,Neutral,,,,2025-11-25T23:06:46.532045
2374,Tyler Lockett,LV,WR,3.8,29.7,,Neutral,,,,2025-11-25T23:06:46.532073
8180,Jalen Nailor,MIN,WR,3.7,26.2,,Neutral,,,,2025-11-25T23:06:46.532104
11834,Devaughn Vele,NO,WR,3.6,25.3,,Neutral,,,,2025-11-25T23:06:46.532133
11646,Jalen Coker,CAR,WR,3.6,28.2,,Neutral,,,,2025-11-25T23:06:46.532162
6154,David Sills,ATL,WR,3.5,25.9,,Neutral,,,,2025-11-25T23:06:46.532191
9501,DeMario Douglas,NE,WR,3.5,23.1,,Neutral,,,,2025-11-25T23:06:46.532220
1426,DeAndre Hopkins,BAL,WR,3.3,21.2,,Neutral,,,,2025-11-25T23:06:46.532249
3200,Sterling Shepard,TB,WR,3.3,22.3,,Neutral,,,,2025-11-25T23:06:46.532278
8917,KaVontae Turpin,DAL,WR,3.3,18.6,,Neutral,Questionable,,,2025-11-25T23:06:46.532307
11474,Dylan Drummond,ATL,WR,3.1,25.2,,Neutral,,,,2025-11-25T23:06:46.532335
11377,Tyrell Shavers,BUF,WR,3.0,22.7,,Neutral,,,,2025-11-25T23:06:46.532364
12501,Matthew Golden,GB,WR,3.0,21.4,,Neutral,Out,,,2025-11-25T23:06:46.532398
3634,Kalif Raymond,DET,WR,2.9,21.7,,Neutral,Out,,,2025-11-25T23:06:46.532427
9486,Dontayvion Wicks,GB,WR,2.9,21.8,,Neutral,Questionable,,,2025-11-25T23:06:46.532456
8135,Treylon Burks,WAS,WR,2.8,21.6,,Neutral,Out,,,2025-11-25T23:06:46.532486
11630,Roman Wilson,PIT,WR,2.7,19.8,,Neutral,,,,2025-11-25T23:06:46.532517
7496,Nick Westbrook-Ikhine,MIA,WR,2.7,16.3,,Neutral,,,,2025-11-25T23:06:46.532547
7562,Tutu Atwell,LAR,WR,2.6,18.4,,Neutral,IR,,,2025-11-25T23:06:46.532577
11608,Isaiah Williams,NYJ,WR,2.4,18.0,,Neutral,,,,2025-11-25T23:06:46.532606
3931,Isaiah Williams,,OL,2.4,18.0,,Neutral,,,,2025-11-25T23:06:46.532606
11623,Jordan Whittington,LAR,WR,2.4,17.9,,Neutral,,,,2025-11-25T23:06:46.532634
10218,Xavier Hutchinson,HOU,WR,2.4,16.0,,Neutral,,,,2025-11-25T23:06:46.532663
3286,Demarcus Robinson,SF,WR,2.4,17.2,,Neutral,,,,2025-11-25T23:06:46.532694
11783,Ryan Flournoy,DAL,WR,2.3,15.3,,Neutral,,,,2025-11-25T23:06:46.532724
8119,Jahan Dotson,PHI,WR,2.3,15.7,,Neutral,,,,2025-11-25T23:06:46.532752
5185,Allen Lazard,NYJ,WR,2.3,14.7,,Neutral,,,,2025-11-25T23:06:46.532781
12503,Isaiah Bond,CLE,WR,2.3,16.7,,Neutral,,,,2025-11-25T23:06:46.532810
4040,JuJu Smith-Schuster,KC,WR,2.2,15.6,,Neutral,,,,2025-11-25T23:06:46.532839
11895,Mason Tipton,NO,WR,2.2,16.3,,Neutral,,,,2025-11-25T23:06:46.532868
12541,Dont'e Thornton,LV,WR,2.2,17.0,,Neutral,,,,2025-11-25T23:06:46.532896
6271,Olamide Zaccheaus,CHI,WR,2.1,14.7,,Neutral,,,,2025-11-25T23:06:46.532925
12539,Arian Smith,NYJ,WR,2.1,14.9,,Neutral,,,,2025-11-25T23:06:46.532958
12536,Jaylin Noel,HOU,WR,2.1,13.7,,Neutral,,,,2025-11-25T23:06:46.532987
7596,Elijah Moore,BUF,WR,2.0,13.4,,Neutral,,,,2025-11-25T23:06:46.533016
12641,Jaylin Lane,WAS,WR,2.0,16.3,,Neutral,Questionable,,,2025-11-25T23:06:46.533045
11921,Xavier Weaver,ARI,WR,2.0,14.6,,Neutral,,,,2025-11-25T23:06:46.533073
4454,Kendrick Bourne,SF,WR,2.0,14.7,,Neutral,,,,2025-11-25T23:06:46.533102
4351,Tim Patrick,JAX,WR,1.9,13.7,,Neutral,,,,2025-11-25T23:06:46.533130
4234,Noah Brown,WAS,WR,1.8,15.4,,Neutral,IR,,,2025-11-25T23:06:46.533159
11637,Keon Coleman,BUF,WR,1.8,12.8,,Neutral,Out,,,2025-11-25T23:06:46.533189
8886,Tre Webb,,DB,1.8,12.2,,Neutral,,,,2025-11-25T23:06:46.533218
8188,Tyquan Thornton,KC,WR,1.8,12.3,,Neutral,,,,2025-11-25T23:06:46.533250
5773,KhaDarel Hodge,ATL,WR,1.7,13.5,,Neutral,,,,2025-11-25T23:06:46.533282
12718,Konata Mumpfield,LAR,WR,1.5,10.2,,Neutral,,,,2025-11-25T23:06:46.533310
7437,Kyle Williams,,WR,1.5,10.2,,Neutral,,,,2025-11-25T23:06:46.533339
94,Kyle Williams,,DT,1.5,10.2,,Neutral,,,,2025-11-25T23:06:46.533339
12547,Kyle Williams,NE,WR,1.5,10.2,,Neutral,,,,2025-11-25T23:06:46.533339
638,Kyle Williams,,WR,1.5,10.2,,Neutral,,,,2025-11-25T23:06:46.533339
12520,Xavier Restrepo,TEN,WR,1.5,10.5,,Neutral,,,,2025-11-25T23:06:46.533368
11617,Malachi Corley,CLE,WR,1.3,8.0,,Neutral,,,,2025-11-25T23:06:46.533398
12535,Isaac TeSlaa,DET,WR,1.3,8.5,,Neutral,Questionable,,,2025-11-25T23:06:46.533427
12523,Jimmy Horn,CAR,WR,1.3,7.5,,Neutral,,,,2025-11-25T23:06:46.533455
12482,Savion Williams,GB,WR,1.2,7.5,,Neutral,Questionable,,,2025-11-25T23:06:46.533484
8550,Tyler Johnson,,DE,1.2,8.3,,Neutral,,,,2025-11-25T23:06:46.533513
6960,Tyler Johnson,NYJ,WR,1.2,8.3,,Neutral,Out,,,2025-11-25T23:06:46.533513
10225,Jonathan Mingo,DAL,WR,1.2,8.4,,Neutral,,,,2025-11-25T23:06:46.533542
7595,Tylan Wallace,BAL,WR,1.1,7.6,,Neutral,,,,2025-11-25T23:06:46.533572
7587,Dyami Brown,JAX,WR,1.1,7.3,,Neutral,,,,2025-11-25T23:06:46.533601
8200,Kevin Austin,NO,WR,1.1,9.2,,Neutral,,,,2025-11-25T23:06:46.533632
1689,Adam Thielen,MIN,WR,1.0,7.7,,Neutral,,,,2025-11-25T23:06:46.533662
6699,Gunner Olszewski,NYG,WR,1.0,8.4,,Neutral,,,,2025-11-25T23:06:46.533692
11320,Nikko Remigio,KC,WR,1.0,6.1,,Neutral,,,,2025-11-25T23:06:46.533720
11629,Devontez Walker,BAL,WR,1.0,6.1,,Neutral,,,,2025-11-25T23:06:46.533749
4082,Curtis Samuel,BUF,WR,0.9,6.1,,Neutral,Out,,,2025-11-25T23:06:46.533778
5113,Cedrick Wilson,MIA,WR,0.9,6.3,,Neutral,,,,2025-11-25T23:06:46.533807
11421,Ryan Miller,TB,WR,0.9,5.7,,Neutral,,,,2025-11-25T23:06:46.533840
10228,Charlie Jones,CIN,WR,0.8,6.4,,Neutral,,,,2025-11-25T23:06:46.533872
6290,Scotty Miller,PIT,WR,0.8,5.8,,Neutral,,,,2025-11-25T23:06:46.533901
12483,Jack Bech,LV,WR,0.8,6.1,,Neutral,,,,2025-11-25T23:06:46.533936
6957,James Proche,TEN,WR,0.8,6.2,,Neutral,,,,2025-11-25T23:06:46.533965
3269,Chris Moore,WAS,WR,0.8,5.8,,Neutral,,,,2025-11-25T23:06:46.533994
8548,Chris Moore,,DB,0.8,5.8,,Neutral,,,,2025-11-25T23:06:46.533994
11633,Jamari Thrash,CLE,WR,0.7,4.9,,Neutral,Out,,,2025-11-25T23:06:46.534027
11157,Brycen Tremayne,CAR,WR,0.6,5.0,,Neutral,,,,2025-11-25T23:06:46.534056
9497,Jalin Hyatt,NYG,WR,0.6,4.8,,Neutral,,,,2025-11-25T23:06:46.534086
6427,Ashton Dulin,IND,WR,0.6,4.2,,Neutral,,,,2025-11-25T23:06:46.534114
7233,Andre Baccellia,ARI,WR,0.6,4.1,,Neutral,,,,2025-11-25T23:06:46.534144
4992,Dante Pettis,NO,WR,0.5,3.2,,Neutral,,,,2025-11-25T23:06:46.534173
7039,Cody White,SEA,WR,0.5,3.5,,Neutral,,,,2025-11-25T23:06:46.534202
5096,Ray-Ray McCloud,NYG,WR,0.5,3.9,,Neutral,,,,2025-11-25T23:06:46.534231
5938,Lil'Jordan Humphrey,DEN,WR,0.5,3.2,,Neutral,,,,2025-11-25T23:06:46.534260
4198,Jamal Agnew,ATL,WR,0.4,3.2,,Neutral,,,,2025-11-25T23:06:46.534288
7612,Dee Eskridge,MIA,WR,0.4,2.3,,Neutral,Out,,,2025-11-25T23:06:46.534316
10867,Jake Bobo,SEA,WR,0.3,2.3,,Neutral,,,,2025-11-25T23:06:46.534345
11210,Malik Heath,GB,WR,0.3,2.2,,Neutral,,,,2025-11-25T23:06:46.534373
10234,Derius Davis,LAC,WR,0.3,1.6,,Neutral,,,,2025-11-25T23:06:46.534405
13101,Gage Larvadain,CLE,WR,0.3,2.1,,Neutral,,,,2025-11-25T23:06:46.534434
12670,KeAndre Lambert-Smith,LAC,WR,0.3,1.8,,Neutral,Out,,,2025-11-25T23:06:46.534463
11994,Kameron Johnson,TB,WR,0.3,0.9,,Neutral,,,,2025-11-25T23:06:46.534492
11306,Xavier Gipson,PHI,WR,0.2,1.9,,Neutral,Questionable,,,2025-11-25T23:06:46.534521
8117,Jalen Tolbert,DAL,WR,0.2,1.4,,Neutral,Out,,,2025-11-25T23:06:46.534549
11762,Anthony Gould,IND,WR,0.2,1.6,,Neutral,,,,2025-11-25T23:06:46.534578
8168,Skyy Moore,SF,WR,0.2,1.4,,Neutral,,,,2025-11-25T23:06:46.534606
7757,Ben Skowronek,PIT,WR,0.2,1.6,,Neutral,,,,2025-11-25T23:06:46.534635
13150,Darius Cooper,PHI,WR,0.2,1.2,,Neutral,,,,2025-11-25T23:06:46.534664
11806,Casey Washington,ATL,WR,0.2,1.1,,Neutral,Out,,,2025-11-25T23:06:46.534692
3423,Robbie Chosen,WAS,WR,0.2,1.1,,Neutral,,,,2025-11-25T23:06:46.534721
7436,Mason Kinsey,TEN,WR,0.2,1.2,,Neutral,,,,2025-11-25T23:06:46.534750
11168,Xavier Smith,LAR,WR,0.1,1.3,,Neutral,Out,,,2025-11-25T23:06:46.534778
12634,Jordan Watkins,SF,WR,0.1,0.8,,Neutral,Out,,,2025-11-25T23:06:46.534807
6386,Alex Bachman,LV,WR,0.1,0.6,,Neutral,,,,2025-11-25T23:06:46.534840
11640,Jermaine Burton,CIN,WR,0.0,0.3,,Neutral,Out,,,2025-11-25T23:06:46.534870
6847,Devin Duvernay,CHI,WR,0.0,0.4,,Neutral,,,,2025-11-25T23:06:46.534900
5955,Hunter Renfrow,CAR,WR,0.0,0.3,,Neutral,Out,,,2025-11-25T23:06:46.534929
12505,Jalen Royals,KC,WR,0.0,0.2,,Neutral,Out,,,2025-11-25T23:06:46.534958
12496,Tai Felton,MIN,WR,0.0,0.1,,Neutral,,,,2025-11-25T23:06:46.534989
2216,Mike Evans,TB,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535018
2750,DeAndre Carter,CLE,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535047
4080,Zay Jones,ARI,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535076
4171,Josh Reynolds,NYJ,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535105
7869,David Moore,,G,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535133
4274,David Moore,CAR,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535133
4981,Calvin Ridley,TEN,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535163
5121,Braxton Berrios,HOU,WR,0.0,0.0,,Neutral,Out,,,2025-11-25T23:06:46.535192
5086,Marquez Valdes-Scantling,PIT,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535221
5374,Justin Watson,HOU,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535250
5154,Trent Sherfield,ARI,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535279
5917,Mecole Hardman,BUF,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535308
6588,Tom Kennedy,DET,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535336
6803,Brandon Aiyuk,SF,WR,0.0,0.0,,Neutral,PUP,,,2025-11-25T23:06:46.535364
7559,Ihmir Smith-Marsette,NYG,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535392
12889,Beaux Collins,NYG,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535426
8146,Garrett Wilson,NYJ,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535456
11615,Ainias Smith,CAR,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535484
11618,Jalen McMillan,TB,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535513
7812,Simi Fehoko,ARI,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535544
7746,Austin Trammell,JAX,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535574
8013,Tim Jones,JAX,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535603
8076,Michael Bandy,DEN,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535632
8202,Michael Woods,GB,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535662
8204,Bo Melton,GB,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535692
9489,Justin Shorter,LV,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535721
8176,Danny Gray,PHI,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535750
12877,Brandon Johnson,PHI,DB,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535781
3901,Brandon Johnson,,RB,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535781
8756,Brandon Johnson,TB,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535781
8414,Britain Covey,PHI,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535810
8527,Dareke Young,SEA,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535839
11616,Jacob Cowing,SF,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535868
9492,Trey Palmer,NO,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.535897
11506,Jalen Cropper,DAL,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535931
9490,Tyler Scott,LAR,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535960
11034,Jalen Brooks,ARI,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.535989
11056,Jared Wayne,HOU,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.536018
11311,Jason Brownlee,KC,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.536047
12497,Tory Horton,SEA,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.536077
11748,Bub Means,NO,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.536106
12114,Joshua Cephus,JAX,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.536140
11808,Jha'Quan Jackson,NO,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.536169
11821,Tahj Washington,MIA,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.536197
11959,Bryce Oliver,TEN,WR,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:46.536226
12475,Ricky White,SEA,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.536255
12478,Nick Nash,ATL,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.536283
12542,Efton Chism,NE,WR,0.0,0.0,,Neutral,Out,,,2025-11-25T23:06:46.536312
12699,LaJohntay Wester,BAL,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.536341
12971,Ke'Shawn Williams,PIT,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.536369
13075,Myles Price,MIN,WR,0.0,0.0,,Neutral,,,,2025-11-25T23:06:46.536398
8130,Trey McBride,ARI,TE,10.3,75.1,,Neutral,,,,2025-11-25T23:06:48.808550
4217,George Kittle,SF,TE,9.0,60.6,,Neutral,,,,2025-11-25T23:06:48.808595
11604,Brock Bowers,LV,TE,8.5,64.7,,Neutral,,,,2025-11-25T23:06:48.808627
1466,Travis Kelce,KC,TE,7.7,54.8,,Neutral,,,,2025-11-25T23:06:48.808657
5012,Mark Andrews,BAL,TE,7.5,40.3,,Neutral,,,,2025-11-25T23:06:48.808686
12518,Tyler Warren,IND,TE,7.4,53.8,,Neutral,,,,2025-11-25T23:06:48.808722
12493,Oronde Gadsden,LAC,TE,6.9,50.7,,Neutral,,,,2025-11-25T23:06:48.808751
3214,Hunter Henry,NE,TE,6.8,42.3,,Neutral,,,,2025-11-25T23:06:48.808782
5022,Dallas Goedert,PHI,TE,6.7,42.2,,Neutral,,,,2025-11-25T23:06:48.808810
7553,Kyle Pitts,ATL,TE,6.3,47.5,,Neutral,,,,2025-11-25T23:06:48.808839
7002,Juwan Johnson,NO,TE,5.9,43.3,,Neutral,,,,2025-11-25T23:06:48.808867
8110,Jake Ferguson,DAL,TE,5.7,36.3,,Neutral,,,,2025-11-25T23:06:48.808895
8111,Cade Otton,TB,TE,5.6,41.1,,Neutral,,,,2025-11-25T23:06:48.808924
11597,Theo Johnson,NYG,TE,5.5,36.5,,Neutral,,,,2025-11-25T23:06:48.808952
12506,Harold Fannin,CLE,TE,5.5,42.2,,Neutral,,,,2025-11-25T23:06:48.808979
1339,Zach Ertz,WAS,TE,5.3,34.8,,Neutral,,,,2025-11-25T23:06:48.809007
9480,Brenton Strange,JAX,TE,5.2,39.1,,Neutral,,,,2025-11-25T23:06:48.809035
8131,Isaiah Likely,BAL,TE,5.2,33.1,,Neutral,,,,2025-11-25T23:06:48.809063
12498,Mason Taylor,NYJ,TE,5.1,37.2,,Neutral,,,,2025-11-25T23:06:48.809090
5001,Dalton Schultz,HOU,TE,5.0,36.9,,Neutral,,,,2025-11-25T23:06:48.809118
12517,Colston Loveland,CHI,TE,4.9,34.5,,Neutral,,,,2025-11-25T23:06:48.809150
4033,David Njoku,CLE,TE,4.9,33.6,,Neutral,,,,2025-11-25T23:06:48.809178
10236,Dalton Kincaid,BUF,TE,4.9,36.1,,Neutral,Out,,,2025-11-25T23:06:48.809206
4381,Taysom Hill,NO,TE,4.7,10.2,,Neutral,,,,2025-11-25T23:06:48.809238
4066,Evan Engram,DEN,TE,4.6,34.0,,Neutral,,,,2025-11-25T23:06:48.809266
7891,Brock Wright,DET,TE,4.6,27.6,,Neutral,Questionable,,,2025-11-25T23:06:48.809294
11603,AJ Barner,SEA,TE,4.5,25.6,,Neutral,,,,2025-11-25T23:06:48.809322
2505,Darren Waller,MIA,TE,4.4,25.5,,Neutral,IR,,,2025-11-25T23:06:48.809350
5844,T.J. Hockenson,MIN,TE,3.9,30.0,,Neutral,,,,2025-11-25T23:06:48.809378
4993,Mike Gesicki,CIN,TE,3.9,27.1,,Neutral,,,,2025-11-25T23:06:48.809413
5857,Noah Fant,CIN,TE,3.8,27.3,,Neutral,,,,2025-11-25T23:06:48.809442
6865,Colby Parkinson,LAR,TE,3.8,23.5,,Neutral,,,,2025-11-25T23:06:48.809471
8210,Chig Okonkwo,TEN,TE,3.6,29.7,,Neutral,,,,2025-11-25T23:06:48.809499
7600,Pat Freiermuth,PIT,TE,3.6,23.8,,Neutral,,,,2025-11-25T23:06:48.809527
4144,Jonnu Smith,PIT,TE,3.5,22.5,,Neutral,,,,2025-11-25T23:06:48.809555
12502,Gunnar Helm,TEN,TE,3.4,24.0,,Neutral,,,,2025-11-25T23:06:48.809583
9479,Darnell Washington,PIT,TE,3.2,22.8,,Neutral,,,,2025-11-25T23:06:48.809610
9482,Michael Mayer,LV,TE,3.0,23.4,,Neutral,Out,,,2025-11-25T23:06:48.809638
5906,Dawson Knox,BUF,TE,3.0,20.5,,Neutral,,,,2025-11-25T23:06:48.809667
11600,Ja'Tavion Sanders,CAR,TE,2.8,20.2,,Neutral,,,,2025-11-25T23:06:48.809698
10214,Davis Allen,LAR,TE,2.7,15.1,,Neutral,,,,2025-11-25T23:06:48.809726
9481,Luke Musgrave,GB,TE,2.6,18.6,,Neutral,,,,2025-11-25T23:06:48.809758
8225,Daniel Bellinger,NYG,TE,2.4,18.3,,Neutral,,,,2025-11-25T23:06:48.809786
6826,Cole Kmet,CHI,TE,2.3,16.7,,Neutral,,,,2025-11-25T23:06:48.809816
12487,Terrance Ferguson,LAR,TE,2.3,15.6,,Neutral,,,,2025-11-25T23:06:48.809843
12521,Elijah Arroyo,SEA,TE,2.1,15.6,,Neutral,,,,2025-11-25T23:06:48.809873
10231,Elijah Higgins,ARI,TE,2.0,14.6,,Neutral,,,,2025-11-25T23:06:48.809902
5985,Foster Moreau,NO,TE,2.0,13.1,,Neutral,,,,2025-11-25T23:06:48.809930
10212,Josh Whyle,GB,TE,1.9,11.2,,Neutral,,,,2025-11-25T23:06:48.809958
7828,Noah Gray,KC,TE,1.9,12.6,,Neutral,Questionable,,,2025-11-25T23:06:48.809986
8172,Greg Dulcich,MIA,TE,1.9,14.0,,Neutral,,,,2025-11-25T23:06:48.810014
3202,Austin Hooper,NE,TE,1.8,13.4,,Neutral,,,,2025-11-25T23:06:48.810042
8127,Charlie Kolar,BAL,TE,1.7,10.1,,Neutral,,,,2025-11-25T23:06:48.810070
6869,Adam Trautman,DEN,TE,1.7,10.2,,Neutral,,,,2025-11-25T23:06:48.810098
7694,Tommy Tremble,CAR,TE,1.6,10.6,,Neutral,,,,2025-11-25T23:06:48.810125
8145,Jeremy Ruckert,NYJ,TE,1.5,10.7,,Neutral,,,,2025-11-25T23:06:48.810153
5973,Josh Oliver,MIN,TE,1.5,9.0,,Neutral,,,,2025-11-25T23:06:48.810181
11371,Julian Hill,MIA,TE,1.5,9.7,,Neutral,,,,2025-11-25T23:06:48.810210
11433,Nate Adkins,DEN,TE,1.4,7.7,,Neutral,Out,,,2025-11-25T23:06:48.810238
12817,Jake Briningstool,KC,TE,1.4,8.3,,Neutral,IR,,,2025-11-25T23:06:48.810269
8500,John FitzPatrick,GB,TE,1.4,9.4,,Neutral,,,,2025-11-25T23:06:48.810297
12658,Jackson Hawes,BUF,TE,1.3,9.0,,Neutral,,,,2025-11-25T23:06:48.810325
7535,Hunter Long,JAX,TE,1.3,7.2,,Neutral,Out,,,2025-11-25T23:06:48.810352
4435,Anthony Firkser,DET,TE,1.3,6.9,,Neutral,,,,2025-11-25T23:06:48.810381
5409,Tanner Hudson,CIN,TE,1.2,8.6,,Neutral,,,,2025-11-25T23:06:48.810408
111,Marcedes Lewis,DEN,TE,1.2,5.8,,Neutral,,,,2025-11-25T23:06:48.810436
4314,Johnny Mundt,JAX,TE,1.2,7.6,,Neutral,,,,2025-11-25T23:06:48.810464
7716,John Bates,WAS,TE,1.1,7.5,,Neutral,,,,2025-11-25T23:06:48.810491
12473,Mitchell Evans,CAR,TE,1.1,7.6,,Neutral,,,,2025-11-25T23:06:48.810519
5285,Ross Dwelley,DET,TE,1.1,6.9,,Neutral,,,,2025-11-25T23:06:48.810547
11820,Devin Culp,TB,TE,1.1,7.2,,Neutral,,,,2025-11-25T23:06:48.810574
10871,Luke Schoonmaker,DAL,TE,1.0,7.1,,Neutral,,,,2025-11-25T23:06:48.810602
8177,Grant Calcaterra,PHI,TE,1.0,6.6,,Neutral,,,,2025-11-25T23:06:48.810634
7946,Jack Stoll,NO,TE,1.0,5.9,,Neutral,,,,2025-11-25T23:06:48.810662
11599,Cade Stover,HOU,TE,0.9,7.0,,Neutral,,,,2025-11-25T23:06:48.810690
7842,Luke Farrell,SF,TE,0.8,5.4,,Neutral,,,,2025-11-25T23:06:48.810724
5133,Tyler Conklin,LAC,TE,0.8,5.8,,Neutral,,,,2025-11-25T23:06:48.810752
6001,Drew Sample,CIN,TE,0.8,4.5,,Neutral,,,,2025-11-25T23:06:48.810781
8181,Connor Heyward,PIT,TE,0.7,3.9,,Neutral,,,,2025-11-25T23:06:48.810811
11593,Brevyn Spann-Ford,DAL,TE,0.7,3.9,,Neutral,,,,2025-11-25T23:06:48.810840
7075,Charlie Woerner,ATL,TE,0.7,5.5,,Neutral,,,,2025-11-25T23:06:48.810867
7602,Kylen Granson,PHI,TE,0.7,4.7,,Neutral,,,,2025-11-25T23:06:48.810895
4443,Pharaoh Brown,ARI,TE,0.7,4.7,,Neutral,,,,2025-11-25T23:06:48.810923
7536,Quintin Morris,JAX,TE,0.7,4.2,,Neutral,,,,2025-11-25T23:06:48.810950
4054,Mo Alie-Cox,IND,TE,0.7,4.9,,Neutral,,,,2025-11-25T23:06:48.810978
5010,Will Dissly,LAC,TE,0.6,4.5,,Neutral,Out,,,2025-11-25T23:06:48.811005
12357,David Martin-Robinson,TEN,TE,0.6,4.0,,Neutral,,,,2025-11-25T23:06:48.811034
11595,Jared Wiley,KC,TE,0.5,3.5,,Neutral,Out,,,2025-11-25T23:06:48.811062
8799,Zaire Mitchell-Paden,NO,TE,0.5,4.3,,Neutral,,,,2025-11-25T23:06:48.811090
10227,Payne Durham,TB,TE,0.5,2.6,,Neutral,,,,2025-11-25T23:06:48.811118
8489,Drew Ogletree,IND,TE,0.5,2.7,,Neutral,,,,2025-11-25T23:06:48.811145
8698,Jake Tonges,SF,TE,0.5,2.5,,Neutral,,,,2025-11-25T23:06:48.811172
4995,Ian Thomas,LV,TE,0.5,3.5,,Neutral,,,,2025-11-25T23:06:48.811200
11201,Blake Whiteheart,CLE,TE,0.5,2.1,,Neutral,,,,2025-11-25T23:06:48.811228
3048,Chris Manhertz,NYG,TE,0.5,2.3,,Neutral,,,,2025-11-25T23:06:48.811256
11596,Ben Sinnott,WAS,TE,0.4,3.5,,Neutral,Out,,,2025-11-25T23:06:48.811288
5008,Durham Smythe,CHI,TE,0.4,3.3,,Neutral,,,,2025-11-25T23:06:48.811316
10220,Will Mallory,IND,TE,0.4,3.5,,Neutral,Out,,,2025-11-25T23:06:48.811344
8219,Jelani Woods,NYJ,TE,0.3,2.9,,Neutral,Out,,,2025-11-25T23:06:48.811375
13122,Carter Runyon,LV,TE,0.3,2.9,,Neutral,,,,2025-11-25T23:06:48.811403
12374,Brenden Bates,CLE,TE,0.3,2.8,,Neutral,,,,2025-11-25T23:06:48.811430
12700,Gavin Bartholomew,MIN,TE,0.3,2.7,,Neutral,PUP,,,2025-11-25T23:06:48.811457
8885,Tucker Fisk,LAC,TE,0.2,1.7,,Neutral,,,,2025-11-25T23:06:48.811485
138,Ben Roethlisberger,PIT,QB,0.2,2.2,,Neutral,,,,2025-11-25T23:06:48.811513
