sleeper_id,player_name,team,position,projected_points,opponent,def_rank_vs_pos,matchup_tier,injury_status,fppg,week,timestamp
13101,Gage Larvadain,CLE,WR,0.3,2.0,,Neutral,,,,2025-11-18T23:08:17.678863
12505,Jalen Royals,KC,WR,0.2,1.3,,Neutral,Out,,,2025-11-18T23:08:17.678902
6386,Alex Bachman,LV,WR,0.2,1.3,,Neutral,Out,,,2025-11-18T23:08:17.678940
4198,Jamal Agnew,ATL,WR,0.2,1.0,,Neutral,,,,2025-11-18T23:08:17.678979
7757,Ben Skowronek,PIT,WR,0.1,0.6,,Neutral,,,,2025-11-18T23:08:17.679019
11762,Anthony Gould,IND,WR,0.0,0.4,,Neutral,Out,,,2025-11-18T23:08:17.679058
11306,Xavier Gipson,PHI,WR,0.0,0.3,,Neutral,,,,2025-11-18T23:08:17.679097
6847,Devin Duvernay,CHI,WR,0.0,0.4,,Neutral,,,,2025-11-18T23:08:17.679135
5955,Hunter Renfrow,CAR,WR,0.0,0.3,,Neutral,Out,,,2025-11-18T23:08:17.679175
12496,Tai Felton,MIN,WR,0.0,0.1,,Neutral,,,,2025-11-18T23:08:17.679217
11210,Malik Heath,GB,WR,0.0,0.1,,Neutral,Out,,,2025-11-18T23:08:17.679257
8146,Garrett Wilson,NYJ,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679297
2216,Mike Evans,TB,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679337
10222,Jayden Reed,GB,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679375
6803,Brandon Aiyuk,SF,WR,0.0,0.0,,Neutral,PUP,,,2025-11-18T23:08:17.679417
4171,Josh Reynolds,NYJ,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679456
7869,David Moore,,G,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.679494
4274,David Moore,CAR,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679494
11618,Jalen McMillan,TB,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679762
4080,Zay Jones,ARI,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679805
12542,Efton Chism,NE,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.679851
9492,Trey Palmer,NO,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679891
11959,Bryce Oliver,TEN,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679930
2750,DeAndre Carter,CLE,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.679969
5374,Justin Watson,HOU,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.680008
12889,Beaux Collins,NYG,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.680053
11320,Nikko Remigio,KC,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680107
12699,LaJohntay Wester,BAL,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680167
8527,Dareke Young,SEA,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.680228
12877,Brandon Johnson,PHI,DB,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680299
3901,Brandon Johnson,,RB,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680299
8756,Brandon Johnson,TB,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680299
10225,Jonathan Mingo,DAL,WR,0.0,0.0,,Neutral,Out,,,2025-11-18T23:08:17.680361
11311,Jason Brownlee,KC,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680425
11748,Bub Means,NO,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.680513
11616,Jacob Cowing,SF,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.680579
12114,Joshua Cephus,JAX,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.680622
4992,Dante Pettis,NO,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680661
5086,Marquez Valdes-Scantling,PIT,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680699
6588,Tom Kennedy,DET,WR,0.0,0.0,,Neutral,Out,,,2025-11-18T23:08:17.680738
7559,Ihmir Smith-Marsette,NYG,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680784
7812,Simi Fehoko,ARI,WR,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:17.680823
8176,Danny Gray,PHI,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680862
8202,Michael Woods,GB,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680905
8013,Tim Jones,JAX,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680944
8414,Britain Covey,PHI,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.680983
7746,Austin Trammell,JAX,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681021
9489,Justin Shorter,LV,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681060
9490,Tyler Scott,LAR,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681099
11034,Jalen Brooks,ARI,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681138
11615,Ainias Smith,CAR,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681181
8200,Kevin Austin,NO,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681220
11506,Jalen Cropper,DAL,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681258
11056,Jared Wayne,HOU,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681296
12475,Ricky White,SEA,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681337
12478,Nick Nash,ATL,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681377
13075,Myles Price,MIN,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681416
12971,Ke'Shawn Williams,PIT,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681454
13150,Darius Cooper,PHI,WR,0.0,0.0,,Neutral,,,,2025-11-18T23:08:17.681492
8130,Trey McBride,ARI,TE,10.4,72.8,,Neutral,,,,2025-11-18T23:08:19.053911
4217,George Kittle,SF,TE,9.7,62.4,,Neutral,,,,2025-11-18T23:08:19.053962
11604,Brock Bowers,LV,TE,9.2,65.7,,Neutral,,,,2025-11-18T23:08:19.054003
12518,Tyler Warren,IND,TE,7.6,57.3,,Neutral,,,,2025-11-18T23:08:19.054042
1466,Travis Kelce,KC,TE,7.3,50.7,,Neutral,,,,2025-11-18T23:08:19.054080
3214,Hunter Henry,NE,TE,7.2,46.0,,Neutral,,,,2025-11-18T23:08:19.054118
5022,Dallas Goedert,PHI,TE,7.1,45.1,,Neutral,,,,2025-11-18T23:08:19.054156
5012,Mark Andrews,BAL,TE,6.7,36.0,,Neutral,,,,2025-11-18T23:08:19.054193
7553,Kyle Pitts,ATL,TE,6.2,46.7,,Neutral,,,,2025-11-18T23:08:19.054236
7002,Juwan Johnson,NO,TE,6.1,43.5,,Neutral,,,,2025-11-18T23:08:19.054274
11597,Theo Johnson,NYG,TE,5.8,37.3,,Neutral,,,,2025-11-18T23:08:19.054312
8111,Cade Otton,TB,TE,5.8,43.6,,Neutral,,,,2025-11-18T23:08:19.054349
8110,Jake Ferguson,DAL,TE,5.5,34.2,,Neutral,,,,2025-11-18T23:08:19.054387
12506,Harold Fannin,CLE,TE,5.4,39.5,,Neutral,,,,2025-11-18T23:08:19.054424
5001,Dalton Schultz,HOU,TE,5.2,38.6,,Neutral,Questionable,,,2025-11-18T23:08:19.054461
11603,AJ Barner,SEA,TE,5.2,28.9,,Neutral,,,,2025-11-18T23:08:19.054502
8131,Isaiah Likely,BAL,TE,5.1,32.8,,Neutral,,,,2025-11-18T23:08:19.054539
4033,David Njoku,CLE,TE,5.0,34.2,,Neutral,,,,2025-11-18T23:08:19.054577
12498,Mason Taylor,NYJ,TE,4.9,36.1,,Neutral,,,,2025-11-18T23:08:19.054614
12517,Colston Loveland,CHI,TE,4.8,33.6,,Neutral,,,,2025-11-18T23:08:19.054651
10236,Dalton Kincaid,BUF,TE,4.6,34.1,,Neutral,Out,,,2025-11-18T23:08:19.054692
5857,Noah Fant,CIN,TE,4.4,31.7,,Neutral,,,,2025-11-18T23:08:19.054729
7891,Brock Wright,DET,TE,4.4,25.1,,Neutral,,,,2025-11-18T23:08:19.054766
9480,Brenton Strange,JAX,TE,4.3,33.0,,Neutral,IR,,,2025-11-18T23:08:19.054803
5844,T.J. Hockenson,MIN,TE,4.2,31.1,,Neutral,,,,2025-11-18T23:08:19.054843
8210,Chig Okonkwo,TEN,TE,3.9,31.4,,Neutral,,,,2025-11-18T23:08:19.054880
7600,Pat Freiermuth,PIT,TE,3.9,25.8,,Neutral,,,,2025-11-18T23:08:19.054918
4144,Jonnu Smith,PIT,TE,3.8,25.1,,Neutral,,,,2025-11-18T23:08:19.054956
4381,Taysom Hill,NO,TE,3.8,8.6,,Neutral,,,,2025-11-18T23:08:19.054993
9479,Darnell Washington,PIT,TE,3.6,24.9,,Neutral,,,,2025-11-18T23:08:19.055030
9482,Michael Mayer,LV,TE,3.5,25.1,,Neutral,,,,2025-11-18T23:08:19.055068
3271,Tyler Higbee,LAR,TE,3.5,23.6,,Neutral,Questionable,,,2025-11-18T23:08:19.055105
11600,Ja'Tavion Sanders,CAR,TE,3.1,22.4,,Neutral,,,,2025-11-18T23:08:19.055142
9481,Luke Musgrave,GB,TE,2.8,20.0,,Neutral,,,,2025-11-18T23:08:19.055179
5906,Dawson Knox,BUF,TE,2.8,18.7,,Neutral,,,,2025-11-18T23:08:19.055216
12502,Gunnar Helm,TEN,TE,2.7,19.7,,Neutral,,,,2025-11-18T23:08:19.055252
12521,Elijah Arroyo,SEA,TE,2.7,19.4,,Neutral,,,,2025-11-18T23:08:19.055290
12487,Terrance Ferguson,LAR,TE,2.5,17.6,,Neutral,,,,2025-11-18T23:08:19.055328
6826,Cole Kmet,CHI,TE,2.5,17.7,,Neutral,,,,2025-11-18T23:08:19.055365
8225,Daniel Bellinger,NYG,TE,2.4,18.7,,Neutral,,,,2025-11-18T23:08:19.055413
3202,Austin Hooper,NE,TE,2.4,17.5,,Neutral,Out,,,2025-11-18T23:08:19.055452
6865,Colby Parkinson,LAR,TE,2.2,14.5,,Neutral,,,,2025-11-18T23:08:19.055489
8127,Charlie Kolar,BAL,TE,2.0,10.4,,Neutral,,,,2025-11-18T23:08:19.055526
10231,Elijah Higgins,ARI,TE,2.0,14.5,,Neutral,,,,2025-11-18T23:08:19.055567
5409,Tanner Hudson,CIN,TE,2.0,13.9,,Neutral,,,,2025-11-18T23:08:19.055607
10214,Davis Allen,LAR,TE,1.9,11.0,,Neutral,,,,2025-11-18T23:08:19.055643
10212,Josh Whyle,GB,TE,1.9,11.1,,Neutral,,,,2025-11-18T23:08:19.055681
8698,Jake Tonges,SF,TE,1.8,8.9,,Neutral,,,,2025-11-18T23:08:19.055719
4314,Johnny Mundt,JAX,TE,1.7,11.7,,Neutral,,,,2025-11-18T23:08:19.055756
7828,Noah Gray,KC,TE,1.7,11.2,,Neutral,,,,2025-11-18T23:08:19.055793
5985,Foster Moreau,NO,TE,1.7,10.3,,Neutral,,,,2025-11-18T23:08:19.055831
8145,Jeremy Ruckert,NYJ,TE,1.6,11.1,,Neutral,,,,2025-11-18T23:08:19.055867
7694,Tommy Tremble,CAR,TE,1.6,10.1,,Neutral,,,,2025-11-18T23:08:19.055904
4993,Mike Gesicki,CIN,TE,1.5,11.9,,Neutral,IR,,,2025-11-18T23:08:19.055941
12656,Robbie Ouzts,SEA,RB,1.4,7.8,,Neutral,,,,2025-11-18T23:08:19.055978
8500,John FitzPatrick,GB,TE,1.4,9.1,,Neutral,,,,2025-11-18T23:08:19.056015
12658,Jackson Hawes,BUF,TE,1.4,8.9,,Neutral,,,,2025-11-18T23:08:19.056052
12817,Jake Briningstool,KC,TE,1.3,7.4,,Neutral,IR,,,2025-11-18T23:08:19.056092
8177,Grant Calcaterra,PHI,TE,1.3,8.9,,Neutral,,,,2025-11-18T23:08:19.056130
5973,Josh Oliver,MIN,TE,1.2,8.2,,Neutral,,,,2025-11-18T23:08:19.056170
12473,Mitchell Evans,CAR,TE,1.2,7.6,,Neutral,,,,2025-11-18T23:08:19.056207
5285,Ross Dwelley,DET,TE,1.1,7.6,,Neutral,,,,2025-11-18T23:08:19.056244
6001,Drew Sample,CIN,TE,1.1,6.5,,Neutral,,,,2025-11-18T23:08:19.056281
7535,Hunter Long,JAX,TE,1.1,5.5,,Neutral,Out,,,2025-11-18T23:08:19.056318
11599,Cade Stover,HOU,TE,1.0,6.7,,Neutral,,,,2025-11-18T23:08:19.056354
10871,Luke Schoonmaker,DAL,TE,0.9,7.1,,Neutral,,,,2025-11-18T23:08:19.056393
7536,Quintin Morris,JAX,TE,0.9,5.7,,Neutral,,,,2025-11-18T23:08:19.056431
7075,Charlie Woerner,ATL,TE,0.9,6.1,,Neutral,,,,2025-11-18T23:08:19.056468
7946,Jack Stoll,NO,TE,0.8,4.9,,Neutral,Out,,,2025-11-18T23:08:19.056505
8181,Connor Heyward,PIT,TE,0.8,4.4,,Neutral,,,,2025-11-18T23:08:19.056542
4054,Mo Alie-Cox,IND,TE,0.8,5.7,,Neutral,,,,2025-11-18T23:08:19.056579
7842,Luke Farrell,SF,TE,0.8,5.1,,Neutral,,,,2025-11-18T23:08:19.056616
4443,Pharaoh Brown,ARI,TE,0.8,4.6,,Neutral,,,,2025-11-18T23:08:19.056653
7602,Kylen Granson,PHI,TE,0.6,4.3,,Neutral,,,,2025-11-18T23:08:19.056690
3048,Chris Manhertz,NYG,TE,0.5,3.1,,Neutral,,,,2025-11-18T23:08:19.056728
11595,Jared Wiley,KC,TE,0.5,3.2,,Neutral,Out,,,2025-11-18T23:08:19.056768
6850,Harrison Bryant,HOU,TE,0.5,3.3,,Neutral,IR,,,2025-11-18T23:08:19.056806
11201,Blake Whiteheart,CLE,TE,0.5,2.2,,Neutral,,,,2025-11-18T23:08:19.056844
5008,Durham Smythe,CHI,TE,0.5,4.0,,Neutral,,,,2025-11-18T23:08:19.056884
4995,Ian Thomas,LV,TE,0.4,3.2,,Neutral,,,,2025-11-18T23:08:19.056921
8227,Teagan Quitoriano,ATL,TE,0.4,3.8,,Neutral,,,,2025-11-18T23:08:19.056958
10220,Will Mallory,IND,TE,0.4,3.6,,Neutral,Out,,,2025-11-18T23:08:19.056995
11593,Brevyn Spann-Ford,DAL,TE,0.3,2.6,,Neutral,,,,2025-11-18T23:08:19.057032
8489,Drew Ogletree,IND,TE,0.3,2.9,,Neutral,,,,2025-11-18T23:08:19.057068
10227,Payne Durham,TB,TE,0.3,2.5,,Neutral,,,,2025-11-18T23:08:19.057106
12715,Thomas Fidone,NYG,TE,0.3,2.9,,Neutral,,,,2025-11-18T23:08:19.057143
12374,Brenden Bates,CLE,TE,0.3,2.8,,Neutral,,,,2025-11-18T23:08:19.057180
8799,Zaire Mitchell-Paden,NO,TE,0.3,2.8,,Neutral,,,,2025-11-18T23:08:19.057218
11820,Devin Culp,TB,TE,0.3,2.8,,Neutral,,,,2025-11-18T23:08:19.057255
12062,Cam Grandy,CIN,TE,0.3,2.7,,Neutral,Out,,,2025-11-18T23:08:19.057291
13122,Carter Runyon,LV,TE,0.3,2.7,,Neutral,,,,2025-11-18T23:08:19.057328
8219,Jelani Woods,NYJ,TE,0.3,2.6,,Neutral,Out,,,2025-11-18T23:08:19.057364
12700,Gavin Bartholomew,MIN,TE,0.2,2.5,,Neutral,PUP,,,2025-11-18T23:08:19.057408
12045,Jack Westover,NE,TE,0.2,2.3,,Neutral,,,,2025-11-18T23:08:19.057448
138,Ben Roethlisberger,PIT,QB,0.2,2.0,,Neutral,,,,2025-11-18T23:08:19.057485
4189,Eric Saubert,SEA,TE,0.2,1.0,,Neutral,IR,,,2025-11-18T23:08:19.057525
8583,Stone Smartt,NYJ,TE,0.1,1.4,,Neutral,,,,2025-11-18T23:08:19.057563
7531,Feleipe Franks,ATL,TE,0.0,0.2,,Neutral,,,,2025-11-18T23:08:19.057600
7050,Josiah Deguara,ARI,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.057640
11280,Brady Russell,SEA,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.057681
12480,Moliki Matavao,NO,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.057718
11716,Tip Reiman,ARI,TE,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:19.057755
12357,David Martin-Robinson,TEN,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.057791
8041,Shane Zylstra,DET,TE,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:19.057828
8484,Ko Kieft,TB,TE,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:19.057865
8170,James Mitchell,CAR,TE,0.0,0.0,,Neutral,Out,,,2025-11-18T23:08:19.057901
11381,Travis Vokolek,ARI,TE,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:19.057938
4602,Robert Tonyan,KC,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.057975
6451,Stephen Carlson,CHI,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.058015
6843,Albert Okwuegbunam,LV,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.058052
7943,Zach Davidson,NYG,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.058089
10224,Brayden Willis,SF,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.058125
11511,John Stephens,DAL,TE,0.0,0.0,,Neutral,IR,,,2025-11-18T23:08:19.058164
13121,Ben Yurosek,MIN,TE,0.0,0.0,,Neutral,,,,2025-11-18T23:08:19.058207
